Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788504980,100,,Aggregated,69.100000,0.000000,86,210,280,320,420,510,630,680,930,1000,1000,2659,2,86,159.82400591514272,1.278167124837637,1019.8805830441415,3843.3685596088753
1788504981,100,,Aggregated,67.500000,0.000000,87,210,280,310,420,510,630,680,930,1000,1000,2730,2,87,159.55028486618903,1.278167124837637,1019.8805830441415,3859.705860805861
1788504982,100,,Aggregated,68.000000,0.000000,89,210,280,320,420,500,630,680,930,1000,1000,2796,2,88,160.52515649413942,1.278167124837637,1019.8805830441415,3866.7764663805438
1788504983,100,,Aggregated,69.500000,0.000000,90,220,280,320,420,500,620,680,930,1000,1000,2867,2,90,161.06818970565675,1.278167124837637,1019.8805830441415,3868.2535751656783
1788504984,100,,Aggregated,68.600000,0.000000,96,220,290,320,420,510,630,680,930,1000,1000,2934,2,96,163.89376558007922,1.278167124837637,1019.8805830441415,3883.348329925017
1788504985,100,,Aggregated,68.100000,0.000000,97,230,290,330,420,500,630,680,930,1000,1000,3000,2,97,164.32115277818716,1.278167124837637,1019.8805830441415,3885.522
1788504986,100,,Aggregated,67.600000,0.000000,97,230,290,330,430,520,630,680,910,1000,1000,3059,2,97,165.91433424718164,1.278167124837637,1019.8805830441415,3883.4249754821835
1788504987,100,,Aggregated,67.100000,0.000000,100,230,300,340,440,530,640,700,910,1000,1000,3137,2,100.0,170.127651883823,1.278167124837637,1019.8805830441415,3902.4179152056104
1788504988,100,,Aggregated,66.100000,0.000000,100,230,300,340,440,530,640,700,910,1000,1000,3214,2,100.0,170.1239286051158,1.278167124837637,1019.8805830441415,3896.669881767268
1788504989,100,,Aggregated,67.400000,0.000000,96,230,290,330,440,530,630,700,910,1000,1000,3284,2,95,167.45641856594975,1.2709996663033962,1019.8805830441415,3888.270706455542
1788504990,100,,Aggregated,68.300000,0.000000,96,230,290,340,440,520,630,700,910,1000,1000,3351,2,96,168.02724864238263,1.2709996663033962,1019.8805830441415,3888.714413607878
1788504991,100,,Aggregated,69.900000,0.000000,100,240,300,340,440,530,640,700,930,1100,1100,3417,2,100.0,171.2635434326684,1.2709996663033962,1119.7487921454012,3899.8571846649106
1788504992,100,,Aggregated,68.600000,0.000000,95,230,300,340,440,530,630,700,930,1100,1100,3499,2,95,168.51044748224388,1.2709996663033962,1119.7487921454012,3883.6498999714204
1788504993,100,,Aggregated,68.100000,0.000000,87,220,290,340,440,530,630,700,930,1100,1100,3570,2,87,165.7531466843764,1.2709996663033962,1119.7487921454012,3876.030532212885
1788504994,100,,Aggregated,69.400000,0.000000,85,220,290,330,430,520,630,700,930,1100,1100,3650,2,85,163.61453843430604,1.2709996663033962,1119.7487921454012,3868.4413698630137
1788504995,100,,Aggregated,70.600000,0.000000,87,220,290,330,440,520,630,700,930,1100,1100,3712,2,87,164.73522483246254,1.2709996663033962,1119.7487921454012,3878.3658405172414
1788504996,100,,Aggregated,71.100000,0.000000,88,220,290,340,440,520,630,700,930,1100,1100,3769,2,88,166.20031157612274,1.2709996663033962,1119.7487921454012,3883.811886442027
